1.429157873335515738e+09 1.098367528381380076e+00 0.000000000000000000e+00
1.429157873353495598e+09 1.098367528381380076e+00 0.000000000000000000e+00
1.429157873368509531e+09 1.098367528381380076e+00 0.000000000000000000e+00
1.429157873382512569e+09 1.098367528381380076e+00 0.000000000000000000e+00
1.429157873399493217e+09 1.098367528381380076e+00 0.000000000000000000e+00
1.429157873416512728e+09 1.099557428756427591e+00 0.000000000000000000e+00
1.429157873433510065e+09 1.099557428756427591e+00 2.974750937618509186e-02
1.429157873449469090e+09 1.100747595447583826e+00 3.719104462295656083e-02
1.429157873466468811e+09 1.101937495822631341e+00 7.809054106384846761e-02
1.429157873481505156e+09 1.104317562888835091e+00 1.087718212972425824e-01
1.429157873500448227e+09 1.105507463263882606e+00 5.694046470049573400e-02
1.429157873516460419e+09 1.107887530330086356e+00 8.797856690806844793e-02
1.429157873531485319e+09 1.109077430705133871e+00 1.112371677749777882e-01
1.429157873544467688e+09 1.112647398146385136e+00 1.151269226064986773e-01
1.429157873559502840e+09 1.113837564837541372e+00 1.477850839618154166e-01
1.429157873575496912e+09 1.117407532278792637e+00 1.928958869687200650e-01
1.429157873593508720e+09 1.119787599344996387e+00 1.969748344285558728e-01
1.429157873609499931e+09 1.124547467161295167e+00 2.277420848308891188e-01
1.429157873623482466e+09 1.128117434602546432e+00 2.328743957256353136e-01
1.429157873637497187e+09 1.130497501668750182e+00 2.069694616177846780e-01
1.429157873650499105e+09 1.132877568734953933e+00 2.224880841190831071e-01
1.429157873664464474e+09 1.135257369485048962e+00 2.302340712419035096e-01
1.429157873677521229e+09 1.141207403992503977e+00 2.341203889311425090e-01
1.429157873693480968e+09 1.143587471058707727e+00 2.667826282518784287e-01
1.429157873708463192e+09 1.150727405941210257e+00 3.344432318015678196e-01
1.429157873723493338e+09 1.154297373382461522e+00 3.457199879633448547e-01
1.429157873738502741e+09 1.161437308264964052e+00 3.513583660442333723e-01
1.429157873755499840e+09 1.165007275706215317e+00 3.555871329601429376e-01
1.429157873769500971e+09 1.173337377279874083e+00 4.161460179889725497e-01
1.429157873784487724e+09 1.176907344721125348e+00 3.865713810570471920e-01
1.429157873796465397e+09 1.186427346669831628e+00 4.312924137936619551e-01
1.429157873811486483e+09 1.191187214486130408e+00 4.648131896708121436e-01
1.429157873824470282e+09 1.199517316059789174e+00 4.109182993481742541e-01
1.429157873840484858e+09 1.204277183876087065e+00 4.597196610594402322e-01
1.429157873854463577e+09 1.209037318008495454e+00 4.678665371501016246e-01
1.429157873869491100e+09 1.219747220332248361e+00 5.037108877888323288e-01
1.429157873886472702e+09 1.225697254839703376e+00 5.493571692671679330e-01
1.429157873903479338e+09 1.236407157163457171e+00 5.538377047746307902e-01
1.429157873918471813e+09 1.248307226178367202e+00 5.847119976080283887e-01
1.429157873932430506e+09 1.255447161060869732e+00 6.493527096396224385e-01
1.429157873948460102e+09 1.267347230075779763e+00 5.626830614401927555e-01
1.429157873965457439e+09 1.273297264583234778e+00 6.166708627953608746e-01
1.429157873981475353e+09 1.286387233973192323e+00 6.599219970578199534e-01
1.429157873996477127e+09 1.299477203363149869e+00 6.274494080962113030e-01
1.429157874009484291e+09 1.305426971554496163e+00 6.328557582671265891e-01
1.429157874024483204e+09 1.312567172753107414e+00 6.734379390641356267e-01
1.429157874039481878e+09 1.326847042518112474e+00 7.038545676642030680e-01
1.429157874054497480e+09 1.333986977400615004e+00 7.089240279572234238e-01
1.429157874069443464e+09 1.348266847165620064e+00 7.127260898874751005e-01
1.429157874083449364e+09 1.355406782048121705e+00 7.133597890688594401e-01
1.429157874102480412e+09 1.370877084820392611e+00 7.435958553470195520e-01
1.429157874118433714e+09 1.387536755335491812e+00 8.106366081529929879e-01
1.429157874135473251e+09 1.394676690217994341e+00 7.623150814911320294e-01
1.429157874151467323e+09 1.411336893365311873e+00 8.153296972049578484e-01
1.429157874168442965e+09 1.427996563880411962e+00 8.241566114799709908e-01
1.429157874184469223e+09 1.436326931770179449e+00 8.308034620866452391e-01
1.429157874200442076e+09 1.452986602285279538e+00 8.324385098378993542e-01
1.429157874213441849e+09 1.461316970175047025e+00 8.327376494073425173e-01
1.429157874227464914e+09 1.476786740315099600e+00 8.328606208706769154e-01
1.429157874244470596e+09 1.485116575572649644e+00 8.032052568682086502e-01
1.429157874259450674e+09 1.501776778719967176e+00 8.255655568546773626e-01
1.429157874276469469e+09 1.510106613977517220e+00 8.292745413048308034e-01
