1.429157990098801851e+09 1.306617005087597816e+00 0.000000000000000000e+00
1.429157990114851236e+09 1.306617005087597816e+00 0.000000000000000000e+00
1.429157990129849434e+09 1.306617005087597816e+00 0.000000000000000000e+00
1.429157990144817352e+09 1.306617005087597816e+00 0.000000000000000000e+00
1.429157990157813549e+09 1.306617005087597816e+00 0.000000000000000000e+00
1.429157990173824787e+09 1.307807038620699691e+00 5.950167665509537712e-02
1.429157990188848734e+09 1.307807038620699691e+00 2.975083832754768856e-02
1.429157990202846050e+09 1.308996938995747206e+00 7.437043791614403321e-02
1.429157990215828657e+09 1.310186972528849081e+00 7.809428613413138542e-02
1.429157990232847214e+09 1.312566906436998471e+00 9.854881972216107677e-02
1.429157990247814655e+09 1.313756939970100346e+00 1.138863888812261388e-01
1.429157990258836985e+09 1.318516940944453486e+00 1.759465477508038167e-01
1.429157990271818399e+09 1.319706974477555361e+00 2.069699609604890578e-01
1.429157990285817146e+09 1.320897008010657236e+00 1.409950052227653405e-01
1.429157990299816608e+09 1.325656875826955794e+00 1.894941980188482311e-01
1.429157990314817667e+09 1.328036942893159766e+00 2.258752421962571810e-01
1.429157990328837156e+09 1.331606910334410809e+00 2.914359765159327265e-01
1.429157990344836235e+09 1.337556944841865825e+00 3.108590428466395106e-01
1.429157990359813690e+09 1.339936878750015214e+00 2.744262168307853300e-01
1.429157990372813225e+09 1.347076946790572105e+00 3.157114888003320075e-01
1.429157990390837431e+09 1.349456880698721495e+00 2.871770825901916457e-01
1.429157990402811050e+09 1.356596815581224025e+00 3.815885733679953429e-01
1.429157990417832613e+09 1.361356816555576943e+00 3.928955564081447194e-01
1.429157990432830334e+09 1.368496884596134056e+00 3.749461502666333046e-01
1.429157990443833828e+09 1.373256885570487196e+00 4.209891095893361079e-01
1.429157990459800720e+09 1.378016753386785753e+00 4.484879456095992034e-01
1.429157990473784685e+09 1.386346854960444519e+00 4.393745417803207598e-01
1.429157990489767551e+09 1.391106722776743299e+00 4.576806783498483244e-01
1.429157990502786875e+09 1.401816758258551454e+00 5.263420645476758475e-01
1.429157990516829491e+09 1.406576759232904594e+00 4.885855975357818459e-01
1.429157990535835266e+09 1.417286661556658167e+00 5.386415078575569337e-01
1.429157990550804138e+09 1.427996697038466323e+00 5.668224793015301799e-01
1.429157990565807581e+09 1.433946731545921338e+00 5.582073529122055788e-01
1.429157990582820654e+09 1.445846667402777008e+00 5.765987439261293090e-01
1.429157990599822044e+09 1.451796701910232024e+00 5.904023073301735147e-01
1.429157990614791870e+09 1.463696637767087472e+00 5.640989976127606109e-01
1.429157990629788160e+09 1.470836572649590002e+00 6.390462762210158409e-01
1.429157990647808552e+09 1.483926542039547325e+00 6.655091758667517343e-01
1.429157990663817644e+09 1.497016511429504870e+00 6.302563133061275247e-01
1.429157990677819252e+09 1.504156579470061761e+00 6.930658357721830587e-01
1.429157990694791317e+09 1.517246548860019306e+00 6.440279853561180490e-01
1.429157990709815502e+09 1.524386483742521836e+00 6.965054414780749159e-01
1.429157990724816799e+09 1.538666486665581035e+00 7.096281677494403750e-01
1.429157990738785267e+09 1.545806421548083565e+00 7.118108279998420773e-01
1.429157990754826069e+09 1.561276458004244860e+00 7.129021248355292828e-01
1.429157990768814564e+09 1.568416392886747390e+00 7.434748146754753817e-01
1.429157990784814835e+09 1.583886296184854103e+00 7.808654632221334602e-01
1.429157990798781872e+09 1.592216264600458508e+00 8.069311523912839901e-01
1.429157990813813448e+09 1.607686301056619804e+00 7.967329098919617714e-01
1.429157990829810858e+09 1.616016269472223987e+00 8.148648424366845555e-01
1.429157990847790241e+09 1.632676206303432798e+00 8.284638750690106468e-01
1.429157990864812613e+09 1.649336143134641386e+00 8.307303583147226389e-01
1.429157990875817060e+09 1.656476211175198276e+00 7.729352352861499353e-01
1.429157990888837337e+09 1.665996213123904557e+00 8.624677150783875978e-01
1.429157990901781082e+09 1.682656149955113367e+00 7.882305683748020986e-01
1.429157990917785883e+09 1.689796084837615675e+00 7.920544682259923475e-01
1.429157990931777954e+09 1.706456021668824485e+00 8.125256548932133782e-01
1.429157990946765661e+09 1.714785990084428891e+00 8.278790448936292901e-01
1.429157990962772131e+09 1.731446060073692061e+00 8.304379432270319050e-01
1.429157990977785587e+09 1.739776028489296245e+00 8.323604792179600809e-01
1.429157990992803812e+09 1.756435965320505055e+00 8.326786603891973559e-01
1.429157991009766340e+09 1.764765933736109460e+00 8.329172796228684339e-01
1.429157991024799824e+09 1.781425870567318048e+00 8.329570273021378313e-01
1.429157991042809963e+09 1.796895907023479344e+00 8.329868547063467021e-01
1.429157991059785366e+09 1.806415775814131042e+00 8.627418209335840915e-01
1.429157991074797869e+09 1.823075845803394213e+00 8.701872203931185767e-01
1.429157991091797113e+09 1.830215780685896743e+00 7.920903543216811782e-01
1.429157991108803749e+09 1.846875717517105331e+00 8.227702363955029519e-01
1.429157991125782728e+09 1.863535654348314141e+00 8.304402069139584786e-01
1.429157991140796185e+09 1.871865622763918546e+00 8.317185242371964993e-01
1.429157991156795979e+09 1.887335659220079620e+00 7.731789145258922691e-01
1.429157991170800447e+09 1.903995596051288430e+00 8.625895546982587092e-01
1.429157991185757875e+09 1.913515597999994711e+00 8.701458748171950752e-01
1.429157991199785233e+09 1.930175534831203299e+00 7.920696482442057818e-01
1.429157991216756582e+09 1.937315469713705829e+00 7.930142049038296781e-01
1.429157991232802153e+09 1.953975539702969000e+00 8.130122144243708826e-01
1.429157991249768496e+09 1.962305508118573405e+00 8.280006847764186384e-01
1.429157991263752937e+09 1.978965444949781993e+00 8.317478190091873724e-01
1.429157991276786804e+09 1.987295413365386398e+00 8.323723302848109462e-01
1.429157991293758869e+09 2.003955350196595209e+00 8.326845859226227331e-01
1.429157991307782412e+09 2.012285318612199614e+00 8.329188109404952467e-01
1.429157991324783802e+09 2.027755355068360910e+00 7.734823151530795249e-01
1.429157991339791298e+09 2.037275357017066746e+00 8.627412883013659828e-01
1.429157991354790449e+09 2.052745260315173681e+00 8.106820816286061104e-01
1.429157991369740963e+09 2.061075228730778086e+00 8.218394615945202597e-01
1.429157991385738611e+09 2.077735165561986896e+00 8.302075132137127778e-01
1.429157991400781870e+09 2.094395102393195263e+00 8.316021440975600587e-01
1.429157991414748669e+09 2.102725203966854473e+00 8.326548250974410426e-01
1.429157991431777000e+09 2.118195107264960964e+00 8.328258666184514825e-01
1.429157991445775747e+09 2.127715109213667244e+00 8.627049361524864457e-01
1.429157991462744236e+09 2.144375046044876054e+00 7.883492122013651127e-01
1.429157991478753090e+09 2.151514980927378584e+00 7.920840958931194553e-01
1.429157991494775534e+09 2.168175050916641755e+00 8.720421120923587122e-01
1.429157991509782791e+09 2.176505019332246160e+00 8.130106165277168895e-01
1.429157991524778843e+09 2.193164956163454526e+00 8.280002853022551124e-01
1.429157991538777351e+09 2.201494924579058932e+00 8.304985301418311705e-01
1.429157991553769350e+09 2.218154861410267742e+00 8.323722637057836549e-01
1.429157991568766832e+09 2.226484829825872147e+00 8.326845859226227331e-01
1.429157991586751938e+09 2.243144899815135318e+00 8.329254688432203846e-01
1.429157991601762295e+09 2.259804836646344128e+00 8.329544972991023144e-01
1.429157991615765333e+09 2.268134671903893729e+00 8.329829265437388441e-01
1.429157991632770777e+09 2.283604708360055024e+00 7.735015564919552888e-01
1.429157991665731430e+09 2.308594746764922601e+00 8.292825307881009911e-01
1.429157991681761980e+09 2.325254683596131411e+00 8.311330282715425621e-01
1.429157991697748661e+09 2.333584518853681011e+00 8.325275925763625517e-01
1.429157991711740971e+09 2.350244455684889822e+00 8.327688749711237293e-01
1.429157991728758812e+09 2.358574557258548587e+00 8.329431788644694468e-01
1.429157991745758057e+09 2.375234494089757398e+00 8.627342309244773189e-01
1.429157991760732889e+09 2.382374428972259928e+00 7.883638595873605492e-01
1.429157991776762962e+09 2.399034365803468738e+00 8.218352671158034584e-01
1.429157991793752670e+09 2.415694302634677104e+00 8.274227122408441826e-01
1.429157991810735464e+09 2.424024404208335870e+00 8.316066714714132058e-01
1.429157991824760437e+09 2.440684341039544680e+00 8.326459700868166225e-01
1.429157991841760159e+09 2.449014442613203446e+00 8.328280637263507646e-01
1.429157991856842995e+09 2.465674379444412256e+00 8.627054687847044434e-01
1.429157991869720936e+09 2.472814314326914786e+00 7.883494785174740560e-01
1.429157991886759758e+09 2.489474251158123597e+00 7.920841624721467467e-01
1.429157991902767181e+09 2.506134187989331963e+00 8.720421786713860035e-01
1.429157991918756008e+09 2.514464289562991173e+00 8.130140120581067498e-01
1.429157991935718298e+09 2.531124226394199539e+00 8.280044797809720247e-01
1.429157991951721907e+09 2.547784163225408349e+00 8.304940027679780234e-01
1.429157991968744516e+09 2.556113998482958394e+00 8.323678029109577992e-01
1.429157991986723661e+09 2.572773935314166760e+00 8.328362529467027153e-01
1.429157992001724005e+09 2.589434138461484736e+00 7.734281864039236343e-01
1.429157992017743826e+09 2.596574073343986822e+00 7.883538727332727314e-01
1.429157992033749104e+09 2.613234010175195632e+00 8.106686992441284323e-01
1.429157992050751209e+09 2.621563845432745676e+00 8.274114603852386063e-01
1.429157992065743446e+09 2.638223782263954043e+00 8.315971506705160943e-01
