1.429157524403784275e+09 -7.911732282212851075e-01 0.000000000000000000e+00
1.429157524418745041e+09 -7.911732282212851075e-01 0.000000000000000000e+00
1.429157524432744741e+09 -7.911732282212851075e-01 0.000000000000000000e+00
1.429157524447756529e+09 -7.911732282212851075e-01 0.000000000000000000e+00
1.429157524462744236e+09 -7.902107618033302749e-01 4.812332089773183746e-02
1.429157524476756096e+09 -7.902107618033302749e-01 2.406166044886591873e-02
1.429157524489746809e+09 -7.892480290692667211e-01 5.415205181539870655e-02
1.429157524503747463e+09 -7.882855626513123326e-01 2.707602590769935327e-02
1.429157524517763376e+09 -7.873230962333575000e-01 7.895398782352258671e-02
1.429157524531750202e+09 -7.863606298154026675e-01 8.760031480949312388e-02
1.429157524545734882e+09 -7.834732305615390580e-01 9.192348246366760511e-02
1.429157524560737371e+09 -7.825107641435842254e-01 1.192275082501913636e-01
1.429157524574743271e+09 -7.786606321556566179e-01 1.558737200483881480e-01
1.429157524589731932e+09 -7.776981657377022294e-01 1.352150718075607050e-01
1.429157524603729725e+09 -7.728855673318197894e-01 1.638541818604332123e-01
1.429157524617755890e+09 -7.709606344959105684e-01 2.094018265098949172e-01
1.429157524633741140e+09 -7.661483024061372937e-01 2.009475550504111196e-01
1.429157524645728111e+09 -7.642231032541193514e-01 2.186818277101146013e-01
1.429157524660742998e+09 -7.613357040002552978e-01 2.537108682258744086e-01
1.429157524674738646e+09 -7.545981727584636367e-01 2.712253968061327236e-01
1.429157524689730883e+09 -7.517107735046000272e-01 3.084296074317283143e-01
1.429157524704742908e+09 -7.449732422628083661e-01 2.985980822145100633e-01
1.429157524718722820e+09 -7.420858430089447566e-01 3.152661416870434774e-01
1.429157524732724905e+09 -7.382357110210171491e-01 3.501396702398995031e-01
1.429157524746746063e+09 -7.305357133612710996e-01 3.762881504294378621e-01
1.429157524760753632e+09 -7.266858476894522134e-01 3.806373588056462531e-01
1.429157524774730682e+09 -7.180233836117517754e-01 4.309485996969327215e-01
1.429157524789736748e+09 -7.132107852058693354e-01 4.446137120138063947e-01
1.429157524804621458e+09 -7.035858547102140648e-01 4.629234438508055827e-01
1.429157524817611933e+09 -6.987732563043316247e-01 4.766757414038657603e-01
1.429157524832724571e+09 -6.891483258086763541e-01 4.789544751905920328e-01
1.429157524847715855e+09 -6.833732609848395256e-01 5.288068201365442311e-01
1.429157524862731457e+09 -6.718233976532750340e-01 5.531433520994198938e-01
1.429157524874714375e+09 -6.660483328294382055e-01 5.653249172415513168e-01
1.429157524888743401e+09 -6.602735343217105424e-01 5.744477752926995251e-01
1.429157524901739836e+09 -6.477609382560820528e-01 5.759771621277047782e-01
1.429157524916710138e+09 -6.419858734322452243e-01 6.011858460580677965e-01
1.429157524931724787e+09 -6.352486085065627286e-01 6.374561693131567397e-01
1.429157524944720507e+09 -6.217735460229798505e-01 6.556046134566380079e-01
1.429157524960714340e+09 -6.150360147811881895e-01 6.692160297880329622e-01
1.429157524974712133e+09 -6.005984858796509229e-01 6.714845769835897649e-01
1.429157524989722490e+09 -5.938612209539684272e-01 6.972343486684295932e-01
1.429157525004610300e+09 -5.784612256344763281e-01 7.336170573215198276e-01
1.429157525018702507e+09 -5.707612279747298345e-01 7.609040721665807361e-01
1.429157525032703876e+09 -5.553612326552377354e-01 7.654518857810818089e-01
1.429157525045715570e+09 -5.476612349954916859e-01 7.677258258778459910e-01
1.429157525057693720e+09 -5.389987709177908037e-01 8.175546351376645760e-01
1.429157525072729588e+09 -5.235987755982987046e-01 7.937772005561373190e-01
1.429157525086698532e+09 -5.149363115205982666e-01 8.240674621624806129e-01
1.429157525100684881e+09 -5.062738474428973845e-01 8.451569682557907859e-01
1.429157525115717888e+09 -4.908738521234052854e-01 8.075783671152004795e-01
1.429157525129707575e+09 -4.822113880457044033e-01 8.275177205127327573e-01
1.429157525143701553e+09 -4.658489263082574716e-01 8.468820308518896223e-01
1.429157525157695532e+09 -4.571864622305565895e-01 8.373436530916618104e-01
1.429157525172714710e+09 -4.408240004931101019e-01 8.036717095331360472e-01
1.429157525186700821e+09 -4.331240028333640524e-01 8.024794123131074874e-01
1.429157525201719522e+09 -4.244615387556631703e-01 8.343629100415906885e-01
1.429157525215688944e+09 -4.080990770182162386e-01 8.503046589058322891e-01
1.429157525229724407e+09 -4.003990793584701890e-01 7.900760058521725249e-01
1.429157525243702412e+09 -3.830741512030688689e-01 8.281612068111231517e-01
1.429157525256728172e+09 -3.753741535433228194e-01 8.086017533430907012e-01
1.429157525270703554e+09 -3.667116894656219372e-01 8.374240805565822399e-01
1.429157525283687830e+09 -3.503492277281750056e-01 8.518352441633280092e-01
1.429157525297682047e+09 -3.416867636504741235e-01 8.385819564195214904e-01
1.429157525311577082e+09 -3.339867659907280739e-01 8.042908944865794219e-01
1.429157525328750372e+09 -3.166618378353267538e-01 8.507575294492002449e-01
1.429157525341675043e+09 -3.089618401755807042e-01 8.103786144223915633e-01
1.429157525355573177e+09 -2.925993784381337726e-01 8.041561385354214497e-01
1.429157525370702982e+09 -2.839369143604328904e-01 8.352012731527476141e-01
1.429157525383677483e+09 -2.675744526229864029e-01 8.507238404614106964e-01
1.429157525398579836e+09 -2.589119885452855208e-01 8.383041221387989017e-01
1.429157525412675858e+09 -2.425495268078385891e-01 8.041519440567045374e-01
1.429157525426679373e+09 -2.348495291480925395e-01 8.025994542992428427e-01
1.429157525439674377e+09 -2.261870650703916574e-01 8.344229643241719563e-01
1.429157525452708483e+09 -2.098246033329447258e-01 8.503346860471229229e-01
1.429157525467669964e+09 -2.011621392552442877e-01 8.382067836009565731e-01
1.429157525480670452e+09 -1.924994088614342402e-01 8.522399114909655626e-01
1.429157525495595694e+09 -1.761369471239877527e-01 8.111198387327878123e-01
1.429157525510565042e+09 -1.674744830462868705e-01 8.524647488659955474e-01
1.429157525525677919e+09 -1.511120213088399389e-01 8.112322907098165059e-01
1.429157525540605545e+09 -1.434120236490938893e-01 8.043695908967912755e-01
1.429157525554666281e+09 -1.270495619116469577e-01 8.353079993334325826e-01
1.429157525569556475e+09 -1.183870978339465196e-01 8.344501285672907276e-01
1.429157525582664013e+09 -1.020246360964995880e-01 8.503482681686822531e-01
1.429157525596686125e+09 -9.336217201879870586e-02 8.382102457103736137e-01
1.429157525611668348e+09 -8.566217435905265631e-02 8.041050058424918934e-01
1.429157525624663830e+09 -6.833724620365133617e-02 8.351757068062828360e-01
1.429157525638670444e+09 -6.063724854390528662e-02 8.103554449209078303e-01
1.429157525653656960e+09 -4.427478680645835496e-02 8.383009263454908044e-01
1.429157525667656898e+09 -3.561232272875747285e-02 8.351983436755485712e-01
1.429157525681679487e+09 -1.924986099131054118e-02 8.507223757228111749e-01
1.429157525695548534e+09 -1.058739691361010316e-02 8.103610375591969728e-01
1.429157525712656260e+09 -2.887399253864053605e-03 8.041517443196227743e-01
1.429157525725664377e+09 1.443752890153771062e-02 8.507227086179474096e-01
1.429157525741654396e+09 2.213752656128376017e-02 8.103612372962787358e-01
1.429157525755743027e+09 3.849998829873069184e-02 8.383038558226899584e-01
1.429157525771651506e+09 4.716245237643112986e-02 8.351991426238755123e-01
1.429157525786652565e+09 6.352491411387806153e-02 8.025994542992428427e-01
1.429157525800656080e+09 7.218737819157894364e-02 8.503346860471229229e-01
1.429157525814528465e+09 8.854983992902587531e-02 8.101672260108665480e-01
1.429157525829647541e+09 9.624983758877192486e-02 8.041032747877833176e-01
